Nomor,Tanggal,Location Indicator,Nama UPT,Nama Bandara,Jam Operasional (jam),Jumlah Data Masuk,Ketersediaan Data (%),Catatan
1250,2025-07-07,WARW,Sangkapura,Harun Thohir,24,48,100.0,✅ Lengkap
1251,2025-07-07,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
1252,2025-07-07,WASF,Torea,Siboru,24,48,100.0,✅ Lengkap
1253,2025-07-07,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
1254,2025-07-07,WASK,Utarom,Utarom,24,24,50.0,✅ Lengkap
1255,2025-07-07,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
1256,2025-07-07,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
1257,2025-07-07,WASS,Domine Eduard Osok,Domine Eduard Osok,24,46,95.83,✅ Lengkap
1258,2025-07-07,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
1259,2025-07-07,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
1260,2025-07-07,WATA,Eltari,A. A. Bere Tallo,24,7,14.58,⚠️ Kurang dari 50%
1261,2025-07-07,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
1262,2025-07-07,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,48,100.0,✅ Lengkap
1263,2025-07-07,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,23,47.92,⚠️ Kurang dari 50%
1264,2025-07-07,WATG,Frans Sales Lega,Frans Sales Lega,24,48,100.0,✅ Lengkap
1265,2025-07-07,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,24,50.0,✅ Lengkap
1266,2025-07-07,WATL,Gewayantana,Gewayantana,24,48,100.0,✅ Lengkap
1267,2025-07-07,WATM,Mali,Mali,24,48,100.0,✅ Lengkap
1268,2025-07-07,WATO,Komodo,Komodo,24,48,100.0,✅ Lengkap
1269,2025-07-07,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
1270,2025-07-07,WATR,David Constantijn Saudale,David Constantijn Saudale,24,24,50.0,✅ Lengkap
1271,2025-07-07,WATS,Tardamu,Tardamu,24,48,100.0,✅ Lengkap
1272,2025-07-07,WATT,Eltari,El Tari,24,48,100.0,✅ Lengkap
1273,2025-07-07,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,48,100.0,✅ Lengkap
1274,2025-07-07,WATW,Eltari,Wunopito,24,1,2.08,⚠️ Kurang dari 50%
1275,2025-07-07,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
1276,2025-07-07,WAUU,Rendani,Rendani,24,47,97.92,✅ Lengkap
1277,2025-07-07,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
1278,2025-07-07,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
1279,2025-07-07,WAVV,Wamena,Wamena,24,49,102.08,✅ Lengkap
1280,2025-07-07,WAWB,Beto Ambari,Betoambari,24,24,50.0,✅ Lengkap
1281,2025-07-07,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
1282,2025-07-07,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
1283,2025-07-07,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
1284,2025-07-07,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,44,91.67,✅ Lengkap
1285,2025-07-07,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
1286,2025-07-07,WAWW,Lanud Haluoleo,Haluoleo,24,30,62.5,✅ Lengkap
1287,2025-07-07,WAYE,Enarotali,Enarotali,24,16,33.33,⚠️ Kurang dari 50%
1288,2025-07-07,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
1289,2025-07-07,WAYY,Mozez Kilangin,Mozez Kilangin,24,48,100.0,✅ Lengkap
1290,2025-07-07,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,48,100.0,✅ Lengkap
1291,2025-07-07,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
1292,2025-07-07,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
1293,2025-07-07,WIBJ,Japura,Japura,24,48,100.0,✅ Lengkap
1294,2025-07-07,WICA,Kertajati,Kertajati,24,48,100.0,✅ Lengkap
1295,2025-07-07,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,30,62.5,✅ Lengkap
1296,2025-07-07,WICD,Kertajati,Cakrabhuwana,24,47,97.92,✅ Lengkap
1297,2025-07-07,WICN,Tunggul Wulung,Nusawiru,24,48,100.0,✅ Lengkap
1298,2025-07-07,WIDD,Hang Nadim,Hang Nadim,24,48,100.0,✅ Lengkap
1299,2025-07-07,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
1300,2025-07-07,WIDM,Tarempa,Matak,24,15,31.25,⚠️ Kurang dari 50%
1301,2025-07-07,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,48,100.0,✅ Lengkap
1302,2025-07-07,WIDO,Lanud Raden Sadjad,Ranai,24,22,45.83,⚠️ Kurang dari 50%
1303,2025-07-07,WIDS,Dabo,Dabo,24,24,50.0,✅ Lengkap
1304,2025-07-07,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,48,100.0,✅ Lengkap
1305,2025-07-07,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
1306,2025-07-07,WIEE,Minangkabau,Minangkabau,24,49,102.08,✅ Lengkap
1307,2025-07-07,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
1308,2025-07-07,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,48,100.0,✅ Lengkap
1309,2025-07-07,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
1310,2025-07-07,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,40,83.33,✅ Lengkap
1311,2025-07-07,WIII,Soekarno Hatta,Soekarno Hatta,24,48,100.0,✅ Lengkap
1312,2025-07-07,WIJB,Sultan Thaha,Muara Bungo,24,0,0.0,❌ Tidak ada data
1313,2025-07-07,WIJI,Depati Parbo,Depati Parbo,24,49,102.08,✅ Lengkap
1314,2025-07-07,WIJJ,Sultan Thaha,Sultan Thaha,24,48,100.0,✅ Lengkap
1315,2025-07-07,WIKK,Depati Amir,Depati Amir,24,48,100.0,✅ Lengkap
1316,2025-07-07,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,48,100.0,✅ Lengkap
1317,2025-07-07,WILL,Radin Inten II,Radin Inten II,24,49,102.08,✅ Lengkap
1318,2025-07-07,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
1319,2025-07-07,WIMA,Malikussaleh,Malikussaleh,24,24,50.0,✅ Lengkap
1320,2025-07-07,WIMB,Binaka,Binaka,24,47,97.92,✅ Lengkap
1321,2025-07-07,WIME,Aek Godang,Aek Godang,24,48,100.0,✅ Lengkap
1322,2025-07-07,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
1323,2025-07-07,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
1324,2025-07-07,WIMM,Kualanamu,Kualanamu Internasional,24,49,102.08,✅ Lengkap
1325,2025-07-07,WIMN,Silangit,Raja Sisingamangaraja XII,24,40,83.33,✅ Lengkap
1326,2025-07-07,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
1327,2025-07-07,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,48,100.0,✅ Lengkap
1328,2025-07-07,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
1329,2025-07-07,WIOD,Singkawang,Singkawang,24,21,43.75,⚠️ Kurang dari 50%
1330,2025-07-07,WIOG,Nangapinoh,Nangapinoh,24,19,39.58,⚠️ Kurang dari 50%
1331,2025-07-07,WIOK,Rahadi Oesman,Rahadi Oesman,24,48,100.0,✅ Lengkap
1332,2025-07-07,WIOO,Supadio,Supadio,24,48,100.0,✅ Lengkap
1333,2025-07-07,WIOP,Pangsuma,Pangsuma,24,24,50.0,✅ Lengkap
1334,2025-07-07,WIOS,Tebelian,Tebelian,24,48,100.0,✅ Lengkap
1335,2025-07-07,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,42,87.5,✅ Lengkap
1336,2025-07-07,WIPO,Radin Inten II,Gatot Soebroto,24,0,0.0,❌ Tidak ada data
1337,2025-07-07,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,49,102.08,✅ Lengkap
1338,2025-07-07,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
1339,2025-07-07,WIRR,Budiarto,Budiarto,24,47,97.92,✅ Lengkap
1340,2025-07-07,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,24,50.0,✅ Lengkap
1341,2025-07-07,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
1342,2025-07-07,WITN,Maimun Saleh,Maimun Saleh,24,24,50.0,✅ Lengkap
1343,2025-07-07,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
1344,2025-07-07,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,47,97.92,✅ Lengkap
1345,2025-07-08,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
1346,2025-07-08,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
1347,2025-07-08,WABB,Frans Kaisiepo,Frans Kaisiepo,24,47,97.92,✅ Lengkap
1348,2025-07-08,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
1349,2025-07-08,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
1350,2025-07-08,WABI,Nabire,Douw Aturure,24,36,75.0,✅ Lengkap
1351,2025-07-08,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,24,50.0,✅ Lengkap
1352,2025-07-08,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,48,100.0,✅ Lengkap
1353,2025-07-08,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,48,100.0,✅ Lengkap
1354,2025-07-08,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,48,100.0,✅ Lengkap
1355,2025-07-08,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,48,100.0,✅ Lengkap
1356,2025-07-08,WADY,Banyuwangi,Banyuwangi,24,48,100.0,✅ Lengkap
1357,2025-07-08,WAEE,Sultan Babullah,Sultan Babullah,24,50,104.17,✅ Lengkap
1358,2025-07-08,WAEG,Gamar Malamo,Gamar Malamo,24,24,50.0,✅ Lengkap
1359,2025-07-08,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
1360,2025-07-08,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
1361,2025-07-08,WAEL,Oesman Sadik,Oesman Sadik,24,37,77.08,✅ Lengkap
1362,2025-07-08,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
1363,2025-07-08,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
1364,2025-07-08,WAEW,Lanud Leo Wattimena,Pitu,24,4,8.33,⚠️ Kurang dari 50%
1365,2025-07-08,WAFB,Toraja,Toraja,24,14,29.17,⚠️ Kurang dari 50%
1366,2025-07-08,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
1367,2025-07-08,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
1368,2025-07-08,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
1369,2025-07-08,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
1370,2025-07-08,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
1371,2025-07-08,WAFM,Andi Jemma,Andi Jemma,24,37,77.08,✅ Lengkap
1372,2025-07-08,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
1373,2025-07-08,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
1374,2025-07-08,WAFP,Kasiguncu,Kasiguncu,24,24,50.0,✅ Lengkap
1375,2025-07-08,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
1376,2025-07-08,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,48,100.0,✅ Lengkap
1377,2025-07-08,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
1378,2025-07-08,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
1379,2025-07-08,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
1380,2025-07-08,WAGB,Beringin,Hajji Muhammad Sidik,24,48,100.0,✅ Lengkap
1381,2025-07-08,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
1382,2025-07-08,WAGG,Tjilik Riwut,Tjilik Riwut,24,49,102.08,✅ Lengkap
1383,2025-07-08,WAGI,Iskandar,Iskandar,24,45,93.75,✅ Lengkap
1384,2025-07-08,WAGM,Sanggu,Sanggu,24,16,33.33,⚠️ Kurang dari 50%
1385,2025-07-08,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
1386,2025-07-08,WAGS,H. Asan,H. Asan,24,48,100.0,✅ Lengkap
1387,2025-07-08,WAHH,Lanud Adisutjipto,Adisutjipto,24,16,33.33,⚠️ Kurang dari 50%
1388,2025-07-08,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
1389,2025-07-08,WAHL,Tunggul Wulung,Tunggul Wulung,24,48,100.0,✅ Lengkap
1390,2025-07-08,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,48,100.0,✅ Lengkap
1391,2025-07-08,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,48,100.0,✅ Lengkap
1392,2025-07-08,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
1393,2025-07-08,WAJI,Torea,Mararena,24,15,31.25,⚠️ Kurang dari 50%
1394,2025-07-08,WAJJ,Sentani,Sentani,24,48,100.0,✅ Lengkap
1395,2025-07-08,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
1396,2025-07-08,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
1397,2025-07-08,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
1398,2025-07-08,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
1399,2025-07-08,WAKK,Mopah,Mopah,24,48,100.0,✅ Lengkap
1400,2025-07-08,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
1401,2025-07-08,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
1402,2025-07-08,WAKT,Tanah Merah,Tanah Merah,24,24,50.0,✅ Lengkap
1403,2025-07-08,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,7,14.58,⚠️ Kurang dari 50%
1404,2025-07-08,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,48,100.0,✅ Lengkap
1405,2025-07-08,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,48,100.0,✅ Lengkap
1406,2025-07-08,WAMG,Djalaluddin,Djalaluddin,24,48,100.0,✅ Lengkap
1407,2025-07-08,WAMH,Naha,Naha,24,48,100.0,✅ Lengkap
1408,2025-07-08,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
1409,2025-07-08,WAMM,Sam Ratulangi,Sam Ratulangi,24,48,100.0,✅ Lengkap
1410,2025-07-08,WAMN,Sam Ratulangi,Melonguane,24,2,4.17,⚠️ Kurang dari 50%
1411,2025-07-08,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
1412,2025-07-08,WAOC,Gusti Syamsir Alam,Bersujud,24,48,100.0,✅ Lengkap
1413,2025-07-08,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,48,100.0,✅ Lengkap
1414,2025-07-08,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
1415,2025-07-08,WAOO,Syamsudin Noor,Syamsudin Noor,24,48,100.0,✅ Lengkap
1416,2025-07-08,WAPA,Amahai,Amahai,24,48,100.0,✅ Lengkap
1417,2025-07-08,WAPC,Bandaneira,Bandaneira,24,24,50.0,✅ Lengkap
1418,2025-07-08,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
1419,2025-07-08,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,24,50.0,✅ Lengkap
1420,2025-07-08,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
1421,2025-07-08,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
1422,2025-07-08,WAPN,Namlea,Namniwel,24,22,45.83,⚠️ Kurang dari 50%
1423,2025-07-08,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
1424,2025-07-08,WAPP,Pattimura,Pattimura,24,48,100.0,✅ Lengkap
1425,2025-07-08,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,24,50.0,✅ Lengkap
1426,2025-07-08,WAPU,Kuffar,Kuffar,24,23,47.92,⚠️ Kurang dari 50%
1427,2025-07-08,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
1428,2025-07-08,WAQA,Nunukan,Nunukan,24,36,75.0,✅ Lengkap
1429,2025-07-08,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
1430,2025-07-08,WAQD,Tanjung Harapan,Tanjung Harapan,24,47,97.92,✅ Lengkap
1431,2025-07-08,WAQJ,Yuvai Semaring,Yuvai Semaring,24,48,100.0,✅ Lengkap
1432,2025-07-08,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
1433,2025-07-08,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
1434,2025-07-08,WAQQ,Juwata,Juwata,24,47,97.92,✅ Lengkap
1435,2025-07-08,WAQT,Kalimarau,Kalimarau,24,48,100.0,✅ Lengkap
1436,2025-07-08,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,48,100.0,✅ Lengkap
1437,2025-07-08,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
1438,2025-07-08,WARD,Dhoho,Dhoho,24,48,100.0,✅ Lengkap
1439,2025-07-08,WARE,Banyuwangi,Noto Hadinegoro,24,43,89.58,✅ Lengkap
1440,2025-07-08,WARR,Juanda,Juanda,24,48,100.0,✅ Lengkap
1441,2025-07-08,WART,Trunojoyo,Trunojoyo,24,24,50.0,✅ Lengkap
1442,2025-07-08,WARW,Sangkapura,Harun Thohir,24,48,100.0,✅ Lengkap
1443,2025-07-08,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
1444,2025-07-08,WASF,Torea,Siboru,24,48,100.0,✅ Lengkap
1445,2025-07-08,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
1446,2025-07-08,WASK,Utarom,Utarom,24,24,50.0,✅ Lengkap
1447,2025-07-08,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
1448,2025-07-08,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
1449,2025-07-08,WASS,Domine Eduard Osok,Domine Eduard Osok,24,46,95.83,✅ Lengkap
1450,2025-07-08,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
1451,2025-07-08,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
1452,2025-07-08,WATA,Eltari,A. A. Bere Tallo,24,6,12.5,⚠️ Kurang dari 50%
1453,2025-07-08,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
1454,2025-07-08,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,48,100.0,✅ Lengkap
1455,2025-07-08,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,18,37.5,⚠️ Kurang dari 50%
1456,2025-07-08,WATG,Frans Sales Lega,Frans Sales Lega,24,48,100.0,✅ Lengkap
1457,2025-07-08,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,24,50.0,✅ Lengkap
1458,2025-07-08,WATL,Gewayantana,Gewayantana,24,48,100.0,✅ Lengkap
1459,2025-07-08,WATM,Mali,Mali,24,48,100.0,✅ Lengkap
1460,2025-07-08,WATO,Komodo,Komodo,24,48,100.0,✅ Lengkap
1461,2025-07-08,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
1462,2025-07-08,WATR,David Constantijn Saudale,David Constantijn Saudale,24,24,50.0,✅ Lengkap
1463,2025-07-08,WATS,Tardamu,Tardamu,24,48,100.0,✅ Lengkap
1464,2025-07-08,WATT,Eltari,El Tari,24,48,100.0,✅ Lengkap
1465,2025-07-08,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,48,100.0,✅ Lengkap
1466,2025-07-08,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
1467,2025-07-08,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
1468,2025-07-08,WAUU,Rendani,Rendani,24,40,83.33,✅ Lengkap
1469,2025-07-08,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
1470,2025-07-08,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
1471,2025-07-08,WAVV,Wamena,Wamena,24,50,104.17,✅ Lengkap
1472,2025-07-08,WAWB,Beto Ambari,Betoambari,24,24,50.0,✅ Lengkap
1473,2025-07-08,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
1474,2025-07-08,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
1475,2025-07-08,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
1476,2025-07-08,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,40,83.33,✅ Lengkap
1477,2025-07-08,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
1478,2025-07-08,WAWW,Lanud Haluoleo,Haluoleo,24,29,60.42,✅ Lengkap
1479,2025-07-08,WAYE,Enarotali,Enarotali,24,16,33.33,⚠️ Kurang dari 50%
1480,2025-07-08,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
1481,2025-07-08,WAYY,Mozez Kilangin,Mozez Kilangin,24,46,95.83,✅ Lengkap
1482,2025-07-08,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,48,100.0,✅ Lengkap
1483,2025-07-08,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
1484,2025-07-08,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
1485,2025-07-08,WIBJ,Japura,Japura,24,48,100.0,✅ Lengkap
1486,2025-07-08,WICA,Kertajati,Kertajati,24,48,100.0,✅ Lengkap
1487,2025-07-08,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,33,68.75,✅ Lengkap
1488,2025-07-08,WICD,Kertajati,Cakrabhuwana,24,48,100.0,✅ Lengkap
1489,2025-07-08,WICN,Tunggul Wulung,Nusawiru,24,48,100.0,✅ Lengkap
1490,2025-07-08,WIDD,Hang Nadim,Hang Nadim,24,49,102.08,✅ Lengkap
1491,2025-07-08,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
1492,2025-07-08,WIDM,Tarempa,Matak,24,17,35.42,⚠️ Kurang dari 50%
1493,2025-07-08,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,48,100.0,✅ Lengkap
1494,2025-07-08,WIDO,Lanud Raden Sadjad,Ranai,24,0,0.0,❌ Tidak ada data
1495,2025-07-08,WIDS,Dabo,Dabo,24,24,50.0,✅ Lengkap
1496,2025-07-08,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,48,100.0,✅ Lengkap
1497,2025-07-08,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
1498,2025-07-08,WIEE,Minangkabau,Minangkabau,24,48,100.0,✅ Lengkap
1499,2025-07-08,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
1500,2025-07-08,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,48,100.0,✅ Lengkap
1501,2025-07-08,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
1502,2025-07-08,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,40,83.33,✅ Lengkap
1503,2025-07-08,WIII,Soekarno Hatta,Soekarno Hatta,24,48,100.0,✅ Lengkap
1504,2025-07-08,WIJB,Sultan Thaha,Muara Bungo,24,0,0.0,❌ Tidak ada data
1505,2025-07-08,WIJI,Depati Parbo,Depati Parbo,24,48,100.0,✅ Lengkap
1506,2025-07-08,WIJJ,Sultan Thaha,Sultan Thaha,24,48,100.0,✅ Lengkap
1507,2025-07-08,WIKK,Depati Amir,Depati Amir,24,48,100.0,✅ Lengkap
1508,2025-07-08,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,48,100.0,✅ Lengkap
1509,2025-07-08,WILL,Radin Inten II,Radin Inten II,24,49,102.08,✅ Lengkap
1510,2025-07-08,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
1511,2025-07-08,WIMA,Malikussaleh,Malikussaleh,24,24,50.0,✅ Lengkap
1512,2025-07-08,WIMB,Binaka,Binaka,24,48,100.0,✅ Lengkap
1513,2025-07-08,WIME,Aek Godang,Aek Godang,24,48,100.0,✅ Lengkap
1514,2025-07-08,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
1515,2025-07-08,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
1516,2025-07-08,WIMM,Kualanamu,Kualanamu Internasional,24,49,102.08,✅ Lengkap
1517,2025-07-08,WIMN,Silangit,Raja Sisingamangaraja XII,24,47,97.92,✅ Lengkap
1518,2025-07-08,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
1519,2025-07-08,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,48,100.0,✅ Lengkap
1520,2025-07-08,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
1521,2025-07-08,WIOD,Singkawang,Singkawang,24,21,43.75,⚠️ Kurang dari 50%
1522,2025-07-08,WIOG,Nangapinoh,Nangapinoh,24,19,39.58,⚠️ Kurang dari 50%
1523,2025-07-08,WIOK,Rahadi Oesman,Rahadi Oesman,24,48,100.0,✅ Lengkap
1524,2025-07-08,WIOO,Supadio,Supadio,24,48,100.0,✅ Lengkap
1525,2025-07-08,WIOP,Pangsuma,Pangsuma,24,24,50.0,✅ Lengkap
